arrival_date,commodity,commodity_code,district,grade,market,max_price,min_price,modal_price,state,variety
09/04/2017,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
08/04/2017,Tomato,78,Lucknow,FAQ,Lucknow,1050,900,1000,Uttar Pradesh,Tomato
07/04/2017,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Tomato
06/04/2017,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Tomato
03/04/2017,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Tomato
01/04/2017,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Tomato
31/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Tomato
30/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,650,500,600,Uttar Pradesh,Tomato
29/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,650,500,600,Uttar Pradesh,Tomato
28/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Tomato
27/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Tomato
26/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,850,700,800,Uttar Pradesh,Tomato
25/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Tomato
24/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,850,700,800,Uttar Pradesh,Tomato
23/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
22/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Tomato
21/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,800,700,750,Uttar Pradesh,Tomato
18/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,900,800,850,Uttar Pradesh,Tomato
17/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,850,700,800,Uttar Pradesh,Tomato
16/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Tomato
15/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Tomato
14/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Tomato
12/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,750,600,700,Uttar Pradesh,Tomato
11/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,700,600,650,Uttar Pradesh,Tomato
09/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,650,550,600,Uttar Pradesh,Tomato
08/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,700,600,650,Uttar Pradesh,Tomato
07/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,600,500,550,Uttar Pradesh,Tomato
06/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,550,450,500,Uttar Pradesh,Tomato
05/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,550,400,500,Uttar Pradesh,Tomato
04/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,600,500,550,Uttar Pradesh,Tomato
03/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,600,400,500,Uttar Pradesh,Tomato
02/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,550,400,500,Uttar Pradesh,Tomato
01/03/2017,Tomato,78,Lucknow,FAQ,Lucknow,600,400,500,Uttar Pradesh,Tomato
28/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,600,400,500,Uttar Pradesh,Tomato
25/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,600,400,500,Uttar Pradesh,Tomato
24/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,600,450,500,Uttar Pradesh,Tomato
23/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,600,400,500,Uttar Pradesh,Tomato
22/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,550,400,500,Uttar Pradesh,Tomato
21/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,700,600,650,Uttar Pradesh,Tomato
20/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,650,500,600,Uttar Pradesh,Tomato
18/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,600,500,550,Uttar Pradesh,Tomato
17/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,600,400,500,Uttar Pradesh,Tomato
16/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,600,500,550,Uttar Pradesh,Tomato
15/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,600,400,500,Uttar Pradesh,Tomato
14/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,550,450,500,Uttar Pradesh,Tomato
13/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,600,400,500,Uttar Pradesh,Tomato
12/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,550,450,500,Uttar Pradesh,Tomato
11/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,600,450,500,Uttar Pradesh,Tomato
10/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,600,500,550,Uttar Pradesh,Tomato
08/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,500,300,400,Uttar Pradesh,Tomato
07/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,550,400,500,Uttar Pradesh,Tomato
06/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,425,350,375,Uttar Pradesh,Tomato
05/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,450,350,400,Uttar Pradesh,Tomato
04/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,550,300,500,Uttar Pradesh,Tomato
03/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,450,300,400,Uttar Pradesh,Tomato
02/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,475,350,400,Uttar Pradesh,Tomato
01/02/2017,Tomato,78,Lucknow,FAQ,Lucknow,450,350,400,Uttar Pradesh,Tomato
31/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,550,400,500,Uttar Pradesh,Tomato
30/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,650,500,600,Uttar Pradesh,Tomato
29/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,750,600,680,Uttar Pradesh,Tomato
25/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,700,500,600,Uttar Pradesh,Tomato
24/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,750,600,700,Uttar Pradesh,Tomato
23/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,700,600,650,Uttar Pradesh,Tomato
22/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Tomato
21/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,800,700,750,Uttar Pradesh,Tomato
20/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,800,700,750,Uttar Pradesh,Tomato
19/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,750,600,700,Uttar Pradesh,Tomato
18/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,850,700,800,Uttar Pradesh,Tomato
17/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,900,700,760,Uttar Pradesh,Tomato
16/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,800,700,750,Uttar Pradesh,Tomato
15/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,750,600,700,Uttar Pradesh,Tomato
14/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,700,600,650,Uttar Pradesh,Tomato
13/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,700,500,600,Uttar Pradesh,Tomato
12/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Tomato
11/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,700,600,640,Uttar Pradesh,Tomato
10/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,700,500,600,Uttar Pradesh,Tomato
09/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,700,500,600,Uttar Pradesh,Tomato
08/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,650,500,600,Uttar Pradesh,Tomato
07/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Tomato
06/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,750,600,700,Uttar Pradesh,Tomato
05/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,800,600,700,Uttar Pradesh,Tomato
04/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,750,600,700,Uttar Pradesh,Tomato
03/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,850,700,800,Uttar Pradesh,Tomato
02/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,850,700,800,Uttar Pradesh,Tomato
01/01/2017,Tomato,78,Lucknow,FAQ,Lucknow,700,500,600,Uttar Pradesh,Tomato
31/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,550,400,500,Uttar Pradesh,Tomato
29/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,700,500,600,Uttar Pradesh,Tomato
28/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,750,600,700,Uttar Pradesh,Tomato
27/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,750,600,700,Uttar Pradesh,Tomato
26/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,950,700,800,Uttar Pradesh,Tomato
25/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,850,700,800,Uttar Pradesh,Tomato
24/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Tomato
23/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,900,750,800,Uttar Pradesh,Tomato
22/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,900,700,800,Uttar Pradesh,Tomato
21/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,850,700,800,Uttar Pradesh,Tomato
20/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,800,700,750,Uttar Pradesh,Tomato
19/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,850,750,800,Uttar Pradesh,Tomato
18/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,900,800,850,Uttar Pradesh,Tomato
17/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,850,800,820,Uttar Pradesh,Tomato
15/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,900,800,850,Uttar Pradesh,Tomato
14/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,900,800,850,Uttar Pradesh,Tomato
13/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,1200,1000,1100,Uttar Pradesh,Tomato
12/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
11/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,1050,900,1000,Uttar Pradesh,Tomato
10/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
09/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
07/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
06/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,1150,1000,1100,Uttar Pradesh,Tomato
02/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,1300,1100,1200,Uttar Pradesh,Tomato
01/12/2016,Tomato,78,Lucknow,FAQ,Lucknow,1150,1000,1100,Uttar Pradesh,Tomato
28/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1150,1000,1100,Uttar Pradesh,Tomato
27/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
26/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1100,1000,1050,Uttar Pradesh,Tomato
25/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1100,1000,1050,Uttar Pradesh,Tomato
24/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1100,950,1000,Uttar Pradesh,Tomato
23/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
22/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1050,900,1000,Uttar Pradesh,Tomato
21/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
20/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1100,1000,1050,Uttar Pradesh,Tomato
19/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
17/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
16/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1150,1000,1100,Uttar Pradesh,Tomato
13/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1200,1000,1100,Uttar Pradesh,Tomato
12/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1100,1000,1050,Uttar Pradesh,Tomato
10/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
08/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1150,1000,1100,Uttar Pradesh,Tomato
07/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1200,1000,1100,Uttar Pradesh,Tomato
06/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1200,1000,1100,Uttar Pradesh,Tomato
05/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1300,1100,1200,Uttar Pradesh,Tomato
04/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1300,1000,1200,Uttar Pradesh,Tomato
03/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1350,1200,1300,Uttar Pradesh,Tomato
02/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1375,1200,1300,Uttar Pradesh,Tomato
01/11/2016,Tomato,78,Lucknow,FAQ,Lucknow,1500,1300,1400,Uttar Pradesh,Tomato
29/10/2016,Tomato,78,Lucknow,FAQ,Lucknow,1600,1400,1500,Uttar Pradesh,Tomato
28/10/2016,Tomato,78,Lucknow,FAQ,Lucknow,1600,1400,1500,Uttar Pradesh,Tomato
27/10/2016,Tomato,78,Lucknow,FAQ,Lucknow,1600,1500,1550,Uttar Pradesh,Tomato
26/10/2016,Tomato,78,Lucknow,FAQ,Lucknow,1580,1550,1560,Uttar Pradesh,Tomato
25/10/2016,Tomato,78,Lucknow,FAQ,Lucknow,1600,1500,1550,Uttar Pradesh,Tomato
24/10/2016,Tomato,78,Lucknow,FAQ,Lucknow,1600,1500,1550,Uttar Pradesh,Tomato
23/10/2016,Tomato,78,Lucknow,FAQ,Lucknow,1700,1500,1600,Uttar Pradesh,Tomato
22/10/2016,Tomato,78,Lucknow,FAQ,Lucknow,1700,1600,1660,Uttar Pradesh,Tomato
21/10/2016,Tomato,78,Lucknow,FAQ,Lucknow,1750,1600,1650,Uttar Pradesh,Tomato
20/10/2016,Tomato,78,Lucknow,FAQ,Lucknow,1750,1600,1650,Uttar Pradesh,Tomato
19/10/2016,Tomato,78,Lucknow,FAQ,Lucknow,1700,1500,1600,Uttar Pradesh,Tomato
14/10/2016,Tomato,78,Lucknow,FAQ,Lucknow,1650,1500,1600,Uttar Pradesh,Tomato
13/10/2016,Tomato,78,Lucknow,FAQ,Lucknow,1600,1400,1500,Uttar Pradesh,Tomato
06/10/2016,Tomato,78,Lucknow,FAQ,Lucknow,1700,1500,1600,Uttar Pradesh,Tomato
03/10/2016,Tomato,78,Lucknow,FAQ,Lucknow,1400,1200,1300,Uttar Pradesh,Tomato
01/10/2016,Tomato,78,Lucknow,FAQ,Lucknow,1500,1370,1400,Uttar Pradesh,Tomato
22/09/2016,Tomato,78,Lucknow,FAQ,Lucknow,1650,1500,1600,Uttar Pradesh,Tomato
16/09/2016,Tomato,78,Lucknow,FAQ,Lucknow,1600,1500,1550,Uttar Pradesh,Tomato
15/09/2016,Tomato,78,Lucknow,FAQ,Lucknow,1600,1500,1550,Uttar Pradesh,Tomato
14/09/2016,Tomato,78,Lucknow,FAQ,Lucknow,1600,1400,1500,Uttar Pradesh,Tomato
13/09/2016,Tomato,78,Lucknow,FAQ,Lucknow,1500,1300,1400,Uttar Pradesh,Tomato
12/09/2016,Tomato,78,Lucknow,FAQ,Lucknow,1450,1300,1400,Uttar Pradesh,Tomato
11/09/2016,Tomato,78,Lucknow,FAQ,Lucknow,1400,1300,1350,Uttar Pradesh,Tomato
10/09/2016,Tomato,78,Lucknow,FAQ,Lucknow,1400,1300,1350,Uttar Pradesh,Tomato
04/08/2016,Tomato,78,Lucknow,FAQ,Lucknow,2600,2400,2500,Uttar Pradesh,Tomato
03/08/2016,Tomato,78,Lucknow,FAQ,Lucknow,2700,2500,2600,Uttar Pradesh,Tomato
02/08/2016,Tomato,78,Lucknow,FAQ,Lucknow,2700,2500,2600,Uttar Pradesh,Tomato
01/08/2016,Tomato,78,Lucknow,FAQ,Lucknow,2800,2600,2700,Uttar Pradesh,Tomato
30/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,2850,2750,2810,Uttar Pradesh,Tomato
28/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3050,2850,3000,Uttar Pradesh,Tomato
27/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3100,2900,3000,Uttar Pradesh,Tomato
26/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3100,2900,3000,Uttar Pradesh,Tomato
25/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3000,2700,2800,Uttar Pradesh,Tomato
24/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3000,2700,2800,Uttar Pradesh,Tomato
23/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,2800,2700,2750,Uttar Pradesh,Tomato
21/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,2750,2600,2700,Uttar Pradesh,Tomato
20/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3000,2700,2800,Uttar Pradesh,Tomato
19/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3000,2700,2800,Uttar Pradesh,Tomato
18/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3100,2900,3000,Uttar Pradesh,Tomato
17/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3300,3100,3200,Uttar Pradesh,Tomato
16/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3350,3200,3300,Uttar Pradesh,Tomato
15/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3400,3200,3300,Uttar Pradesh,Tomato
14/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3350,3200,3250,Uttar Pradesh,Tomato
13/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3200,3100,3150,Uttar Pradesh,Tomato
12/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3300,3100,3200,Uttar Pradesh,Tomato
11/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3200,3000,3100,Uttar Pradesh,Tomato
10/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3100,2900,3000,Uttar Pradesh,Tomato
09/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3100,2900,3000,Uttar Pradesh,Tomato
08/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3200,3000,3100,Uttar Pradesh,Tomato
06/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3100,2900,3000,Uttar Pradesh,Tomato
05/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3100,2900,3000,Uttar Pradesh,Tomato
04/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3300,3100,3200,Uttar Pradesh,Tomato
03/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3400,3200,3300,Uttar Pradesh,Tomato
02/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3400,3300,3325,Uttar Pradesh,Tomato
01/07/2016,Tomato,78,Lucknow,FAQ,Lucknow,3400,3200,3300,Uttar Pradesh,Tomato
30/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,3400,3200,3300,Uttar Pradesh,Tomato
29/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,3350,3200,3250,Uttar Pradesh,Tomato
28/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,3300,3100,3200,Uttar Pradesh,Tomato
27/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,3300,3000,3200,Uttar Pradesh,Tomato
26/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,3300,3000,3200,Uttar Pradesh,Tomato
25/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,3050,2900,3000,Uttar Pradesh,Tomato
24/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,3200,3000,3100,Uttar Pradesh,Tomato
23/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,3200,3000,3100,Uttar Pradesh,Tomato
22/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,3300,3000,3200,Uttar Pradesh,Tomato
20/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,3100,2900,3000,Uttar Pradesh,Tomato
19/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,3200,2900,3000,Uttar Pradesh,Tomato
18/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,3200,2900,3000,Uttar Pradesh,Tomato
16/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,3000,2700,2800,Uttar Pradesh,Tomato
15/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,2600,2400,2500,Uttar Pradesh,Tomato
14/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,2600,2400,2500,Uttar Pradesh,Tomato
13/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,2300,2100,2200,Uttar Pradesh,Tomato
12/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,2400,2100,2200,Uttar Pradesh,Tomato
11/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,2100,1900,2000,Uttar Pradesh,Tomato
10/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,1900,1700,1800,Uttar Pradesh,Tomato
09/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,1800,1600,1700,Uttar Pradesh,Tomato
08/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,1750,1600,1700,Uttar Pradesh,Tomato
07/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,1800,1650,1725,Uttar Pradesh,Tomato
06/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,1800,1600,1700,Uttar Pradesh,Tomato
05/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,1800,1600,1700,Uttar Pradesh,Tomato
04/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,1850,1700,1800,Uttar Pradesh,Tomato
03/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,1850,1700,1800,Uttar Pradesh,Tomato
02/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,1800,1700,1750,Uttar Pradesh,Tomato
01/06/2016,Tomato,78,Lucknow,FAQ,Lucknow,1800,1600,1700,Uttar Pradesh,Tomato
31/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1750,1600,1650,Uttar Pradesh,Tomato
30/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1800,1600,1700,Uttar Pradesh,Tomato
29/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1800,1600,1700,Uttar Pradesh,Tomato
28/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1900,1700,1800,Uttar Pradesh,Tomato
27/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1900,1700,1800,Uttar Pradesh,Tomato
26/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1900,1700,1800,Uttar Pradesh,Tomato
25/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1900,1700,1800,Uttar Pradesh,Tomato
24/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1900,1700,1800,Uttar Pradesh,Tomato
23/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1900,1700,1800,Uttar Pradesh,Tomato
22/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1800,1600,1700,Uttar Pradesh,Tomato
21/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1800,1600,1700,Uttar Pradesh,Tomato
20/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1700,1500,1600,Uttar Pradesh,Tomato
19/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1650,1500,1550,Uttar Pradesh,Tomato
18/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1600,1400,1500,Uttar Pradesh,Tomato
17/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1500,1350,1400,Uttar Pradesh,Tomato
16/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1400,1300,1350,Uttar Pradesh,Tomato
15/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1400,1200,1300,Uttar Pradesh,Tomato
14/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1400,1200,1300,Uttar Pradesh,Tomato
13/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1450,1300,1400,Uttar Pradesh,Tomato
12/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1700,1500,1600,Uttar Pradesh,Tomato
11/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1600,1400,1500,Uttar Pradesh,Tomato
10/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1600,1470,1550,Uttar Pradesh,Tomato
09/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1550,1400,1500,Uttar Pradesh,Tomato
08/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1600,1400,1500,Uttar Pradesh,Tomato
07/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1600,1400,1500,Uttar Pradesh,Tomato
06/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1600,1400,1500,Uttar Pradesh,Tomato
05/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1600,1400,1500,Uttar Pradesh,Tomato
04/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1420,1300,1400,Uttar Pradesh,Tomato
03/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1400,1250,1350,Uttar Pradesh,Tomato
02/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1300,1200,1290,Uttar Pradesh,Tomato
01/05/2016,Tomato,78,Lucknow,FAQ,Lucknow,1300,1200,1260,Uttar Pradesh,Tomato
30/04/2016,Tomato,78,Lucknow,FAQ,Lucknow,1400,1200,1260,Uttar Pradesh,Tomato
29/04/2016,Tomato,78,Lucknow,FAQ,Lucknow,1250,1100,1200,Uttar Pradesh,Tomato
28/04/2016,Tomato,78,Lucknow,FAQ,Lucknow,1100,900,1000,Uttar Pradesh,Tomato
27/04/2016,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Tomato
26/04/2016,Tomato,78,Lucknow,FAQ,Lucknow,1050,900,1000,Uttar Pradesh,Tomato
25/04/2016,Tomato,78,Lucknow,FAQ,Lucknow,1100,1000,1050,Uttar Pradesh,Tomato
24/04/2016,Tomato,78,Lucknow,FAQ,Lucknow,1100,1000,1050,Uttar Pradesh,Tomato
23/04/2016,Tomato,78,Lucknow,FAQ,Lucknow,1050,900,1000,Uttar Pradesh,Tomato
22/04/2016,Tomato,78,Lucknow,FAQ,Lucknow,1050,900,1000,Uttar Pradesh,Tomato
21/04/2016,Tomato,78,Lucknow,FAQ,Lucknow,1050,900,1000,Uttar Pradesh,Tomato
20/04/2016,Tomato,78,Lucknow,FAQ,Lucknow,1000,800,900,Uttar Pradesh,Tomato
19/04/2016,Tomato,78,Lucknow,FAQ,Lucknow,950,850,900,Uttar Pradesh,Tomato
